timestamp_s,x_m,y_m,z_m,pitch_deg,yaw_deg,roll_deg
10.800000000,-16.195251465,2.458189726,-23.845390320,22.604596,8.357362,5.914866
10.833333333,-16.236354828,2.476201057,-24.037689209,22.681887,8.459277,5.978264
10.866666666,-16.278980255,2.493995667,-24.230052948,22.625965,8.556831,6.013271
10.900000000,-16.322483063,2.509859800,-24.419727325,22.565419,8.709103,6.095005
10.933333333,-16.367174149,2.524604559,-24.608118057,22.542888,8.902203,6.208176
10.966666666,-16.414642334,2.538882017,-24.796714783,22.453315,9.215972,6.335594
11.000000000,-16.464920044,2.553783655,-24.987014771,22.447869,9.388805,6.430967
11.033333333,-16.515398026,2.567204714,-25.175065994,22.478780,9.510393,6.523360
11.066666666,-16.566444397,2.578157902,-25.356786728,22.353813,9.636992,6.557485
11.100000000,-16.619871140,2.589740753,-25.540586472,22.361058,9.829895,6.644350
11.133333333,-16.674976349,2.601479053,-25.726299286,22.420739,9.989242,6.714566
11.166666666,-16.730852127,2.612973928,-25.912347794,22.474066,10.118087,6.782161
11.200000000,-16.790014267,2.625556469,-26.099658966,22.426365,10.602466,6.987020
11.233333333,-16.850294113,2.638740778,-26.289733887,22.497866,10.769030,7.077070
11.266666666,-16.910705566,2.650164127,-26.479496002,22.556117,10.875235,7.157268
11.300000000,-16.968450546,2.658150196,-26.664356232,22.665232,10.928874,7.230693
11.333333333,-17.029289246,2.666602135,-26.856575012,22.769528,10.965401,7.322458
11.366666666,-17.099054337,2.678523064,-27.066690445,22.847529,11.055122,7.443578
11.400000000,-17.164171219,2.686708450,-27.264411926,22.874423,11.265230,7.580953
11.433333333,-17.385869980,2.795023441,-27.750778198,22.739266,12.334652,8.312156
11.466666666,-17.599567413,2.903633356,-28.236476898,22.662464,12.925601,8.672779
11.500000000,-17.803735733,3.021595001,-28.685976028,22.573373,13.494665,9.053781
11.533333333,-17.983695984,3.125048876,-29.088363647,22.475537,13.881368,9.305784
11.566666666,-18.171106339,3.244778633,-29.504737854,22.412114,14.207935,9.586351
11.600000000,-18.355737686,3.371623993,-29.909374237,22.380710,14.537299,9.887305
11.633333333,-18.533685684,3.501985073,-30.301813126,22.342301,14.841213,10.192734
11.666666666,-18.714483261,3.642991543,-30.674448013,22.193579,15.352613,10.675302
11.700000000,-18.890291214,3.777822971,-31.043863297,22.202692,15.558222,10.932725
11.733333333,-19.060705185,3.914973974,-31.410327911,22.244444,15.708660,11.142205
11.766666666,-19.214313507,4.029951096,-31.744899750,22.280478,15.825039,11.323213
11.800000000,-19.377262115,4.157026291,-32.093296051,22.352957,15.950300,11.558372
11.833333333,-19.540264130,4.290449142,-32.441520691,22.386801,16.096272,11.807307
11.866666666,-19.699020386,4.420056343,-32.794277191,22.435223,16.228547,12.054185
11.900000000,-19.850843430,4.541557312,-33.153327942,22.723420,16.188682,12.222344
11.933333333,-20.002388000,4.659003258,-33.511940002,22.798027,16.240854,12.401339
11.966666666,-20.141073227,4.754726887,-33.843849182,22.884675,16.337835,12.591486
12.000000000,-20.245941162,4.776852131,-34.088516235,23.020712,16.327109,12.601850
12.033333333,-20.390956879,4.881421089,-34.439308167,23.063596,16.440008,12.780671
12.066666666,-20.536884308,4.985829353,-34.789249420,23.111949,16.544763,12.950801
12.100000000,-20.680797577,5.085550785,-35.140975952,23.150738,16.666335,13.126570
12.133333333,-20.817626953,5.175193787,-35.502048492,23.511135,16.657110,13.269229
12.166666666,-20.955404282,5.264605999,-35.860942841,23.446383,16.772322,13.409314
12.200000000,-21.064844131,5.284446716,-36.118251801,23.464875,16.858184,13.422921
12.233333333,-21.197771072,5.361791611,-36.463321686,23.578956,16.809825,13.463017
12.266666666,-21.333673477,5.444760323,-36.820560455,23.677321,16.838259,13.561971
12.300000000,-21.468109131,5.527121544,-37.182140350,23.754687,16.834379,13.639903
12.333333333,-21.600387573,5.605958939,-37.534950256,23.854360,16.816753,13.741272
12.366666666,-21.723531723,5.675111771,-37.886234283,24.301504,16.313370,13.573511
12.400000000,-21.844264984,5.740155697,-38.234157562,24.377011,16.220830,13.583012
12.433333333,-21.966579437,5.804179192,-38.581146240,24.384168,16.230156,13.662845
12.466666666,-22.085435867,5.858923912,-38.912071228,24.498432,16.086337,13.650347
12.500000000,-22.205345154,5.916929245,-39.250308990,24.573489,16.048730,13.695530
12.533333333,-22.325281143,5.976667881,-39.594459534,24.637102,16.048658,13.746630
12.566666666,-22.445554733,6.035283089,-39.937595367,24.677157,16.113233,13.835342
12.600000000,-22.565124512,6.091181755,-40.280658722,24.747920,16.080594,13.877111
12.633333333,-22.685241699,6.148205280,-40.622131348,24.772123,16.168455,13.963080
12.666666666,-22.806234360,6.203477383,-40.963859558,24.795426,16.236232,14.042211
12.700000000,-22.924377441,6.217502594,-41.240371704,24.879511,16.253225,14.061651
12.733333333,-23.043764114,6.232731342,-41.520446777,24.965336,16.262308,14.076922
12.766666666,-23.164175034,6.253526211,-41.811473846,25.030619,16.283593,14.102829
12.800000000,-23.285919189,6.304189682,-42.156425476,25.077046,16.322108,14.157648
12.833333333,-23.407339096,6.318460941,-42.437068939,25.231311,16.170863,14.097762
12.866666666,-23.528564453,6.345907688,-42.742904663,25.346763,16.079813,14.068165
12.900000000,-23.649585724,6.393920422,-43.090797424,25.367649,16.193643,14.166105
12.933333333,-23.773738861,6.409953117,-43.380691528,25.487536,16.137839,14.156872
12.966666666,-23.898164749,6.426504612,-43.672569275,25.608791,16.105354,14.145681
13.000000000,-24.023136139,6.444624901,-43.968067169,25.719478,16.084125,14.121693
13.033333333,-24.142864227,6.489705086,-44.318748474,25.779275,16.082101,14.127710
13.066666666,-24.253597260,6.530711174,-44.669624329,26.089677,15.544745,13.840233
13.100000000,-24.367279053,6.571550846,-45.020404816,26.057304,15.623689,13.900947
13.133333333,-24.481645584,6.613477707,-45.373203278,26.082368,15.673385,13.937175
13.166666666,-24.593034744,6.649814129,-45.717689514,26.295528,15.434358,13.802521
13.200000000,-24.714237213,6.675593853,-46.032627106,26.388426,15.353296,13.729520
13.233333333,-24.820804596,6.714696884,-46.385578156,26.451022,15.329387,13.754555
13.266666666,-24.927053452,6.752663612,-46.739944458,26.532131,15.277889,13.737393
13.300000000,-25.046495438,6.781663895,-47.058986664,26.691740,14.819114,13.355563
13.333333333,-25.145008087,6.821420193,-47.413452148,26.813045,14.703918,13.291463
13.366666666,-25.244421005,6.859109402,-47.766597748,26.861411,14.765916,13.378753
13.400000000,-25.342451096,6.894354343,-48.115909576,27.093522,14.577983,13.264081
13.433333333,-25.432888031,6.928808212,-48.468215942,27.301522,14.424613,13.164815
13.466666666,-25.518939972,6.963154316,-48.821220398,27.478649,14.302110,13.076389
13.500000000,-25.602109909,6.997541904,-49.172306061,27.591419,14.219346,13.009412
13.533333333,-25.664489746,7.039726734,-49.499065399,28.288729,13.408855,12.193193
13.566666666,-25.728849411,7.082734585,-49.823963165,28.308414,13.386776,12.136397
13.600000000,-25.791687012,7.126777172,-50.147747040,28.380928,13.301990,12.052434
13.633333333,-25.864145279,7.172740459,-50.470108032,28.388738,13.252024,11.930140
13.666666666,-25.929483414,7.221539974,-50.793682098,28.380342,13.176880,11.792581
13.700000000,-25.995868683,7.272079945,-51.117172241,28.375706,13.151127,11.716771
13.733333333,-26.063985825,7.324123383,-51.441082001,28.381310,13.125599,11.636622
13.766666666,-26.181194305,7.372609138,-51.760375977,28.387528,13.068133,11.491470
13.800000000,-26.297952652,7.421770573,-52.080436707,28.520542,13.044596,11.457604
13.833333333,-26.415384293,7.470816612,-52.401733398,28.582272,13.061628,11.481068
13.866666666,-26.530984879,7.521763325,-52.723598480,28.642255,12.994409,11.389275
13.900000000,-26.644762039,7.573169231,-53.045536041,28.722214,12.924897,11.346323
13.933333333,-26.742856979,7.627178192,-53.367389679,28.777214,12.924036,11.330145
13.966666666,-26.812215805,7.685153008,-53.688716888,28.825456,12.921864,11.308298
14.000000000,-26.881439209,7.745393276,-54.008605957,28.874782,12.865917,11.154517
14.033333333,-26.954591751,7.805160046,-54.329483032,28.919963,12.878761,11.145109
14.066666666,-27.028097153,7.863752842,-54.651878357,28.954446,12.916220,11.193692
14.100000000,-27.107923508,7.920855999,-54.976379395,28.983896,12.941533,11.201761
14.133333333,-27.184881210,7.978495598,-55.301761627,29.020153,12.945234,11.196214
14.166666666,-27.282640457,8.033239365,-55.630931854,29.077184,12.894070,11.149198
14.200000000,-27.398740768,8.085558891,-55.962619781,29.142047,12.834079,11.090823
14.233333333,-27.476926804,8.145887375,-56.292228699,29.110982,12.809546,10.955913
14.266666666,-27.563886642,8.205606461,-56.623359680,29.159006,12.766702,10.936596
14.300000000,-27.645074844,8.266208649,-56.955764771,29.159636,12.764877,10.913877
14.333333333,-27.736364365,8.326954842,-57.291366577,29.105576,12.809987,10.874759
14.366666666,-27.825578690,8.388117790,-57.630062103,29.040792,12.819120,10.843346
14.400000000,-27.916694641,8.448660851,-57.973384857,28.949555,12.840507,10.816495
14.433333333,-28.012197495,8.508460999,-58.321022034,28.866018,12.895421,10.849923
14.466666666,-28.129800797,8.561718941,-58.665260315,28.482848,12.998745,10.974722
14.500000000,-28.253852844,8.614382744,-59.008510590,28.286171,13.098653,10.952415
14.533333333,-28.382846832,8.664499283,-59.349620819,28.328986,13.128752,10.945179
14.566666666,-28.514572144,8.711956024,-59.691036224,28.345940,13.199676,11.018900
14.600000000,-28.645015717,8.759646416,-60.034034729,28.446358,13.269373,11.020794
14.633333333,-28.775260925,8.806400299,-60.377616882,28.506717,13.319672,11.043803
14.666666666,-28.904937744,8.852375984,-60.721542358,28.573333,13.360297,11.066582
14.700000000,-29.033979416,8.897568703,-61.065853119,28.640920,13.396845,11.087973
14.733333333,-29.162534714,8.941843987,-61.410598755,28.709128,13.430549,11.108430
14.766666666,-29.290271759,8.985333443,-61.755214691,28.777332,13.464305,11.128947
14.800000000,-29.417089462,9.028041840,-62.099609375,28.844399,13.502461,11.151118
14.833333333,-29.542922974,9.069856644,-62.443649292,28.911538,13.540700,11.173318
14.866666666,-29.667884827,9.110559464,-62.786155701,28.978780,13.578610,11.195434
14.900000000,-29.792112350,9.150759697,-63.127746582,29.045231,13.620474,11.218957
14.933333333,-29.914926529,9.189861298,-63.468273163,29.113363,13.654535,11.239789
14.966666666,-30.036481857,9.227812767,-63.807109833,29.180650,13.691262,11.261671
15.000000000,-30.156665802,9.264278412,-64.144363403,29.248754,13.725432,11.282625
15.033333333,-30.275304794,9.298993111,-64.481140137,29.316077,13.761594,11.304456
15.066666666,-30.392465591,9.332194328,-64.816902161,29.384143,13.795906,11.325548
15.100000000,-30.508354187,9.364572525,-65.151817322,29.451183,13.832266,11.347586
15.133333333,-30.622785568,9.395832062,-65.486778259,29.517775,13.870640,11.370408
15.166666666,-30.723949432,9.434967995,-65.832695007,29.387456,13.826164,11.305997
15.200000000,-30.823585510,9.472866058,-66.176986694,29.486993,13.866090,11.327017
15.233333333,-30.919975281,9.509831429,-66.520111084,29.644219,13.952837,11.422856
15.266666666,-31.015691757,9.544048309,-66.860321045,29.724262,13.988293,11.460231
15.300000000,-31.114976883,9.574151993,-67.196205139,29.803758,14.023930,11.493832
15.333333333,-31.219238281,9.599979401,-67.526397705,29.876736,14.054808,11.514472
15.366666666,-31.322282791,9.624406815,-67.855438232,29.952367,14.090692,11.542089
15.400000000,-31.435670853,9.621553421,-68.174064636,28.189053,16.885408,13.824595
15.433333333,-31.549242020,9.626476288,-68.472877502,28.099225,17.210217,13.955005
15.466666666,-31.659786224,9.630773544,-68.774345398,28.290336,17.302631,13.919760
15.500000000,-31.768505096,9.625969887,-69.077651978,28.202319,18.358845,14.422372
15.533333333,-31.872045517,9.632138252,-69.379203796,28.749399,17.786155,13.843509
15.566666666,-31.970949173,9.635237694,-69.692214966,29.106211,17.510622,13.636495
15.600000000,-32.065216064,9.636712074,-70.009391785,29.442707,17.565348,13.587900
15.633333333,-32.155136108,9.639912605,-70.331092834,29.796786,17.565896,13.235526
15.666666666,-32.240097046,9.648797035,-70.654083252,30.420167,15.758679,12.456971
15.700000000,-32.322826385,9.660501480,-70.978706360,30.916382,13.956159,11.802574
15.733333333,-32.402549744,9.678962708,-71.304229736,31.271102,12.984357,11.239601
15.766666666,-32.477382660,9.703285217,-71.631301880,32.014082,10.446711,10.083803
15.800000000,-32.549247742,9.733701706,-71.958900452,32.495459,8.773769,9.108634
15.833333333,-32.618713379,9.770661354,-72.287452698,32.817312,8.046388,8.430263
15.866666666,-32.678859711,9.815002441,-72.614929199,33.534007,7.008452,7.578129
15.900000000,-32.735149384,9.863642693,-72.942077637,33.899163,6.516179,7.077965
15.933333333,-32.785606384,9.914341927,-73.269302368,34.326735,6.184774,6.818042
15.966666666,-32.826358795,9.964395523,-73.597351074,34.897646,6.100550,6.827399
16.000000000,-32.862510681,10.015713692,-73.923805237,35.317606,5.958151,6.732331
16.033333333,-32.894870758,10.069077492,-74.250404358,35.609894,5.743681,6.529660
16.066666666,-32.923965454,10.124866486,-74.578147888,35.831085,5.497408,6.316131
16.100000000,-32.949771881,10.181290627,-74.905799866,35.977147,5.297406,6.166932
16.133333333,-32.976329803,10.239855766,-75.235603333,35.935760,5.007751,5.903451
16.166666666,-33.002193451,10.299157143,-75.566482544,35.942222,4.836371,5.807032
16.200000000,-33.028999329,10.357166290,-75.900161743,35.832732,4.815304,5.882511
16.233333333,-33.056758881,10.414315224,-76.235527039,35.663645,4.801192,5.992561
16.266666666,-33.085166931,10.471250534,-76.571739197,35.562388,4.729448,5.988978
16.300000000,-33.112384796,10.529303551,-76.908874512,35.577249,4.595399,5.872968
16.333333333,-33.143066406,10.589319229,-77.246673584,35.318307,4.149629,5.421699
16.366666666,-33.174785614,10.649538994,-77.586036682,35.028080,3.435904,5.288663
16.400000000,-33.197490692,10.710477829,-77.926055908,34.834793,3.092394,5.463918
16.433333333,-33.234523773,10.766758919,-78.269851685,34.600736,2.881555,5.575711
16.466666666,-33.268257141,10.822820663,-78.616737366,34.478899,2.981986,5.673320
16.500000000,-33.307521820,10.878138542,-78.964439392,34.304415,2.957231,5.743921
16.533333333,-33.347419739,10.933624268,-79.313636780,34.191455,2.855158,5.741681
16.566666666,-33.392444611,10.989203453,-79.665191650,33.770683,2.534269,5.739523
16.600000000,-33.436962128,11.044592857,-80.018203735,33.684653,2.602601,5.857832
16.633333333,-33.481552124,11.100812912,-80.372390747,33.674783,2.747275,5.945231
16.666666666,-33.530754089,11.157316208,-80.727706909,33.473780,2.778227,6.038724
16.700000000,-33.579959869,11.216295242,-81.085830688,33.405184,2.833832,6.118613
16.733333333,-33.629951477,11.277624130,-81.447006226,33.319674,2.935683,6.195310
16.766666666,-33.680469513,11.340995789,-81.808959961,33.237377,3.003465,6.236551
16.800000000,-33.735095978,11.404629707,-82.171669006,32.814507,3.203898,6.473733
16.833333333,-33.789821625,11.471330643,-82.535369873,32.666293,3.264608,6.548438
16.866666666,-33.837772369,11.539049149,-82.905746460,32.607886,3.333405,6.510112
16.900000000,-33.883846283,11.606224060,-83.284400940,32.204355,2.783627,6.610418
16.933333333,-33.868835449,11.635695457,-83.738098145,31.943258,2.717842,6.595281
16.966666666,-33.843994141,11.663766861,-84.201759338,31.661041,2.573671,6.572674
17.000000000,-33.819087982,11.691447258,-84.670570374,31.492702,2.462865,6.521752
17.033333333,-33.782714844,11.709200859,-85.153556824,30.920461,2.245293,6.626627
17.066666666,-33.738636017,11.727175713,-85.645637512,30.687614,2.002489,6.609472
17.100000000,-33.685161591,11.747900009,-86.144393921,30.630144,2.046249,6.591538
17.133333333,-33.640029907,11.772802353,-86.633026123,30.476997,2.123886,6.582141
17.166666666,-33.643314362,11.853246689,-87.038940430,30.434438,2.128182,6.629759
17.200000000,-33.641670227,11.937417030,-87.440757751,30.418280,2.223144,6.694199
17.233333333,-33.631122589,12.021509171,-87.845878601,30.407092,2.343691,6.762807
17.266666666,-33.613136292,12.099700928,-88.264381409,29.851471,2.077208,6.651848
17.300000000,-33.506626129,12.097012520,-88.802688599,29.785360,2.018389,6.724685
17.333333333,-33.417987823,12.119015694,-89.307769775,29.677432,2.102510,6.797400
17.366666666,-33.381652832,12.201901436,-89.724105835,29.807875,2.152052,6.868284
17.400000000,-33.336486816,12.284584999,-90.143440247,29.855612,2.158516,6.923402
17.433333333,-33.283668518,12.367169380,-90.564537048,29.871930,2.143281,6.954150
17.466666666,-33.222915649,12.449047089,-90.987670898,29.882315,2.095391,6.964327
17.500000000,-33.164611816,12.526589394,-91.413368225,29.079913,1.657134,7.055028
17.533333333,-33.098155975,12.602034569,-91.840560913,29.059300,1.548872,7.110541
17.566666666,-33.024890900,12.677062988,-92.268501282,29.073513,1.513321,7.135088
17.600000000,-32.945518494,12.752573967,-92.696456909,29.114333,1.505349,7.143918
17.633333333,-32.858772278,12.825472832,-93.128494263,29.134554,1.230499,7.158641
17.666666666,-32.765815735,12.898067474,-93.561874390,29.195546,1.029187,7.101632
17.700000000,-32.665569305,12.968561172,-93.998550415,29.206597,0.861211,7.096195
17.733333333,-32.562515259,13.032019615,-94.448081970,28.778983,1.098406,7.322070
17.766666666,-32.446910858,13.086933136,-94.911613464,28.728302,1.299272,7.345396
17.800000000,-32.240249634,13.046094894,-95.506484985,28.703573,1.311074,7.150926
17.833333333,-32.043182373,13.020995140,-96.094474792,28.589606,1.546953,7.037868
17.866666666,-31.916879654,13.080376625,-96.559288025,28.565888,1.803324,7.097615
17.900000000,-31.785558701,13.139001846,-97.027214050,28.532953,2.073435,7.170755
17.933333333,-31.562631607,13.096627235,-97.641510010,28.451813,2.272236,7.155066
17.966666666,-31.330429077,13.045424461,-98.264686584,28.228978,2.749735,7.208497
18.000000000,-31.100599289,12.995264053,-98.888504028,28.161012,2.975670,7.209404
18.033333333,-30.860893250,12.945515633,-99.517036438,28.069690,3.206816,7.217444
18.066666666,-30.633947372,12.910651207,-100.126380920,27.935250,3.392682,7.136171
18.100000000,-30.393112183,12.863769531,-100.756271362,27.855565,3.586641,7.115157
18.133333333,-30.148267746,12.815727234,-101.396331787,27.799029,3.711250,7.076969
18.166666666,-29.897188187,12.763156891,-102.032012939,27.761242,3.743915,6.999725
18.200000000,-29.644521713,12.709169388,-102.676612854,27.486981,3.829837,6.919513
18.233333333,-29.387813568,12.655458450,-103.329757690,27.406283,3.869018,6.847507
18.266666666,-29.127244949,12.599497795,-103.981643677,27.379894,3.879100,6.776508
18.300000000,-28.880886078,12.559347153,-104.609565735,27.318816,4.005728,6.775277
18.333333333,-28.619258881,12.509889603,-105.258018494,27.251691,4.160695,6.760975
18.366666666,-28.353275299,12.450745583,-105.914527893,27.185209,4.267306,6.733231
18.400000000,-28.085863113,12.397701263,-106.565856934,27.114956,4.364045,6.706439
18.433333333,-27.815151215,12.338851929,-107.224266052,26.980502,4.728657,6.737794
18.466666666,-27.542770386,12.274752617,-107.877670288,26.914013,4.845068,6.705726
18.500000000,-27.266708374,12.211403847,-108.539634705,26.867512,4.937439,6.669567
18.533333333,-27.007894516,12.165832520,-109.179862976,26.756073,5.340330,6.690116
18.566666666,-26.733577728,12.109731674,-109.835861206,26.707470,5.474806,6.670370
18.600000000,-26.459926605,12.057548523,-110.488739014,26.662344,5.600066,6.653043
18.633333333,-26.181806564,11.998862267,-111.146377563,26.615977,5.708690,6.623463
18.666666666,-25.977970123,12.023404121,-111.681625366,26.422724,6.405618,6.889042
18.700000000,-25.692743301,11.955036163,-112.348350525,26.386335,6.411230,6.875158
18.733333333,-25.411445618,11.892524719,-113.017082214,26.367027,6.413923,6.789201
18.766666666,-25.173974991,11.879476547,-113.604675293,26.346234,6.515800,6.788637
18.800000000,-24.885915756,11.820064545,-114.268531799,26.333425,6.487685,6.725594
18.833333333,-24.598775864,11.759104729,-114.933914185,26.314938,6.482236,6.674483
18.866666666,-24.322134018,11.706997871,-115.572891235,26.303426,6.473808,6.634374
18.900000000,-24.115352631,11.741029739,-116.093009949,26.304538,6.500152,6.620085
18.933333333,-23.821620941,11.676468849,-116.760124207,26.352733,6.195940,6.456292
18.966666666,-23.578996658,11.673042297,-117.337791443,26.374347,6.124612,6.460282
19.000000000,-23.370368958,11.711352348,-117.853691101,26.429631,6.010468,6.422358
19.033333333,-23.153888702,11.741083145,-118.382873535,26.468000,5.875466,6.383989
19.066666666,-22.940664291,11.775692940,-118.904220581,26.489085,5.860075,6.379995
19.100000000,-22.726333618,11.810526848,-119.425605774,26.508908,5.845708,6.362985
19.133333333,-22.511041641,11.846669197,-119.950103760,26.553539,5.409815,6.123854
19.166666666,-22.291553497,11.880152702,-120.479331970,26.624033,5.167895,6.030464
19.200000000,-22.071458817,11.914478302,-121.006103516,26.657022,5.166549,6.041086
19.233333333,-21.852396011,11.953482628,-121.527267456,26.714419,4.899772,5.879376
19.266666666,-21.630748749,11.989745140,-122.050666809,26.754192,4.707116,5.820465
19.300000000,-21.409345627,12.026390076,-122.572326660,26.771760,4.697358,5.855259
19.333333333,-21.186904907,12.061888695,-123.093345642,26.770726,4.818696,5.949575
19.366666666,-20.962886810,12.096910477,-123.614112854,26.789460,4.840550,5.942569
19.400000000,-20.736799240,12.131268501,-124.133911133,26.818593,4.879981,5.970639
19.433333333,-20.509618759,12.164316177,-124.652442932,26.826575,5.001150,6.039837
19.466666666,-20.281410217,12.196751595,-125.169586182,26.857913,5.003725,6.049152
19.500000000,-20.051630020,12.228018761,-125.686576843,26.889249,5.006307,6.058470
19.533333333,-19.743204117,12.165302277,-126.341697693,26.840510,5.161926,6.023269
19.566666666,-19.433547974,12.104310989,-126.995491028,26.830134,5.153658,5.971724
19.600000000,-19.153221130,12.076024055,-127.597526550,26.832587,5.160582,5.942258
19.633333333,-18.871816635,12.046709061,-128.199768066,26.834643,5.165254,5.912822
19.666666666,-18.635200500,12.072832108,-128.716293335,26.865871,5.168119,5.922120
19.700000000,-18.393478394,12.092622757,-129.240447998,26.875380,5.213574,5.922491
19.733333333,-18.125844955,12.080190659,-129.811782837,26.882435,5.235263,5.905421
19.766666666,-17.882240295,12.097375870,-130.336013794,26.900439,5.259703,5.907766
19.800000000,-17.641548157,12.117764473,-130.853469849,26.928853,5.263920,5.915034
19.833333333,-17.327159882,12.053656578,-131.498535156,26.929482,5.303438,5.887369
19.866666666,-17.081132889,12.067776680,-132.022918701,26.939314,5.340864,5.900766
19.900000000,-16.836374283,12.084114075,-132.541748047,26.970997,5.332864,5.893483
19.933333333,-16.564752579,12.068068504,-133.109893799,26.980488,5.364874,5.876263
19.966666666,-16.290430069,12.048982620,-133.680557251,26.988373,5.379981,5.859149
20.000000000,-16.040781021,12.060317993,-134.204010010,27.007063,5.398851,5.861400
20.033333333,-15.789163589,12.069114685,-134.730865479,27.024453,5.426356,5.862402
20.066666666,-15.476270676,12.001902580,-135.380477905,26.991803,5.445670,5.805372
20.100000000,-15.171855927,11.946149826,-136.012130737,27.002413,5.435393,5.772120
20.133333333,-14.921741486,11.955743790,-136.539245605,27.018471,5.438531,5.778871
20.166666666,-14.666779518,11.958949089,-137.076553345,27.030289,5.466786,5.777155
20.200000000,-14.414989471,11.965804100,-137.608779907,27.048408,5.483076,5.778350
20.233333333,-14.163879395,11.973350525,-138.141464233,27.079203,5.486351,5.787380
20.266666666,-13.877085686,11.937665939,-138.742187500,27.072050,5.523759,5.756853
20.300000000,-13.571012497,11.875844002,-139.381301880,27.072779,5.517381,5.719872
20.333333333,-13.318769455,11.880281448,-139.921249390,27.099830,5.520781,5.725352
20.366666666,-13.009471893,11.811643600,-140.567276001,27.091823,5.531031,5.681788
20.400000000,-12.755946159,11.813885689,-141.110183716,27.121730,5.534161,5.689840
20.433333333,-12.461472511,11.764769554,-141.728500366,27.117114,5.549921,5.656465
20.466666666,-12.206181526,11.765048027,-142.272033691,27.143973,5.553437,5.661644
20.500000000,-11.949808121,11.764664650,-142.814422607,27.170311,5.557858,5.666792
20.533333333,-11.690619469,11.763879776,-143.357315063,27.423001,5.692710,5.533308
20.566666666,-11.429584503,11.761194229,-143.903701782,27.386252,5.892653,5.506503
20.600000000,-11.167215347,11.757079124,-144.451904297,27.416065,5.994008,5.508703
20.633333333,-10.905640602,11.754458427,-144.995971680,27.472554,6.028391,5.495479
20.666666666,-10.641857147,11.750026703,-145.541931152,27.525194,6.127991,5.471992
20.700000000,-10.377220154,11.744769096,-146.088775635,27.586170,6.185075,5.460758
20.733333333,-10.110114098,11.736778259,-146.639892578,27.647957,6.244369,5.450616
20.766666666,-9.845206261,11.730858803,-147.186553955,27.769546,6.435962,5.343149
20.800000000,-9.578166962,11.723582268,-147.733642578,27.870807,7.055448,5.398231
20.833333333,-9.309515953,11.715833664,-148.280639648,27.911351,7.487091,5.487847
20.866666666,-9.039353371,11.706403732,-148.826354980,27.974983,7.882516,5.554001
20.900000000,-8.767062187,11.694905281,-149.372024536,28.026563,8.568432,5.708946
20.933333333,-8.492647171,11.682722092,-149.917434692,28.051952,9.192522,5.842235
20.966666666,-8.216072083,11.669244766,-150.461868286,28.070296,9.707269,5.969680
21.000000000,-7.937003136,11.652594566,-151.004531860,28.045801,10.482431,6.268172
21.033333333,-7.655747890,11.633762360,-151.546340942,28.058735,10.991629,6.441100
21.066666666,-7.373286247,11.613247871,-152.086929321,28.083059,11.336380,6.542296
21.100000000,-7.090017319,11.592066765,-152.625518799,28.117283,11.358341,6.554240
21.133333333,-6.803903580,11.566686630,-153.164031982,28.137859,12.028734,6.822399
21.166666666,-6.515397072,11.539459229,-153.701690674,28.199497,12.411574,6.959927
21.200000000,-6.224758148,11.510701180,-154.239334106,28.290437,12.714239,7.022112
21.233333333,-5.932387829,11.480575562,-154.778488159,28.389401,12.969764,7.004580
21.266666666,-5.638523102,11.450123787,-155.318664551,28.488097,13.091132,6.929946
21.300000000,-5.343205452,11.419978142,-155.859481812,28.581092,13.103801,6.821171
21.333333333,-5.046911716,11.388779640,-156.400222778,28.616649,13.131407,6.833516
21.366666666,-4.749207973,11.356287003,-156.941268921,28.652201,13.159030,6.845884
21.400000000,-4.450580120,11.325362206,-157.482772827,28.726043,12.928486,6.642448
21.433333333,-4.151332378,11.295359612,-158.025543213,28.756667,12.865171,6.510304
21.466666666,-3.850959063,11.267868996,-158.569946289,29.178286,12.726601,6.144807
21.500000000,-3.548766375,11.241605759,-159.115249634,29.172207,12.615801,6.056281
21.533333333,-3.246128082,11.216199875,-159.662185669,29.176080,12.522186,5.989695
21.566666666,-2.943022490,11.193075180,-160.209472656,29.206123,12.386459,5.845422
21.600000000,-2.639779091,11.173000336,-160.756256104,29.148692,12.066731,5.622362
21.633333333,-2.337690353,11.157559395,-161.304992676,29.036182,11.759797,5.441091
21.666666666,-2.036929131,11.145515442,-161.854553223,28.937363,11.634843,5.326017
21.700000000,-1.736836553,11.135696411,-162.404510498,28.799597,11.756700,5.386215
21.733333333,-1.436258197,11.129634857,-162.955917358,28.691057,11.805255,5.392914
21.766666666,-1.133655190,11.129903793,-163.510131836,28.686360,11.624136,5.275475
21.800000000,-0.828662097,11.137321472,-164.067077637,28.648685,11.448652,5.230445
21.833333333,-0.519372880,11.150529861,-164.626464844,28.641176,11.328099,5.160364
21.866666666,-0.205102056,11.168687820,-165.188613892,28.623099,11.265019,5.117990
21.900000000,0.115404174,11.191420555,-165.752273560,28.595674,11.224150,5.072825
21.933333333,0.442257583,11.218547821,-166.319778442,28.444018,11.202353,5.084283
21.966666666,0.776102364,11.250382423,-166.889770508,28.316324,11.124421,5.043079
22.000000000,1.118423104,11.286706924,-167.460891724,28.265197,11.094551,5.021227
22.033333333,1.469227195,11.327023506,-168.032531738,28.195702,11.129934,5.121222
22.066666666,1.829377294,11.370642662,-168.604782104,28.147441,11.176069,5.156823
22.100000000,2.199337721,11.417614937,-169.177429199,28.150470,11.240457,5.199991
