timestamp_s,yaw_deg,pitch_deg,roll_deg
51.955766,170.943460,-0.821300,7.852555
51.956762,170.923280,-0.781907,7.867790
51.957756,170.903780,-0.741852,7.873792
51.958750,170.883626,-0.703803,7.878070
51.959745,170.864335,-0.688688,7.888321
51.960740,170.849281,-0.692592,7.889496
51.961735,170.829276,-0.682879,7.896699
51.962731,170.808184,-0.666036,7.898934
51.963725,170.795059,-0.654294,7.892124
51.964720,170.784924,-0.648924,7.884278
51.965715,170.771866,-0.639172,7.884422
51.966710,170.756855,-0.636117,7.889563
51.967705,170.742804,-0.635183,7.890712
51.968700,170.728653,-0.630257,7.882906
51.969695,170.718512,-0.616928,7.874059
51.970690,170.707420,-0.620384,7.870198
51.971685,170.695323,-0.629674,7.866350
51.972680,170.684230,-0.632136,7.862491
51.973675,170.675092,-0.626907,7.853634
51.974670,170.667965,-0.610015,7.844754
51.975666,170.657816,-0.603651,7.835896
51.976663,170.649671,-0.595563,7.827006
51.977656,170.640558,-0.587372,7.818161
51.978651,170.635446,-0.578718,7.809257
51.979648,170.627326,-0.565651,7.802357
51.980641,170.613266,-0.546862,7.799511
51.981637,170.601174,-0.536258,7.796635
51.982632,170.594089,-0.531317,7.790730
51.983627,170.586011,-0.508333,7.785826
51.984622,170.575985,-0.479115,7.787899
51.985618,170.559009,-0.460874,7.801980
51.986613,170.537030,-0.468830,7.816089
51.987610,170.520997,-0.479608,7.824198
51.988604,170.508974,-0.493875,7.826289
51.989599,170.497945,-0.505308,7.828376
51.990594,170.487883,-0.518863,7.826476
51.991589,170.481784,-0.521018,7.818571
51.992584,170.481713,-0.509069,7.810611
51.993579,170.477679,-0.494590,7.808656
51.994576,170.469654,-0.482533,7.811714
51.995571,170.462641,-0.481579,7.813762
51.996566,170.453619,-0.475377,7.815827
51.997561,170.445576,-0.457369,7.814895
51.998556,170.440494,-0.432798,7.806973
51.999553,170.439430,-0.412714,7.799004
52.000547,170.434406,-0.396128,7.798045
52.001542,170.429392,-0.387488,7.799073
52.002537,170.423360,-0.377715,7.798118
52.003532,170.418319,-0.362106,7.795164
52.004529,170.412276,-0.341346,7.794203
52.005522,170.405277,-0.319544,7.797221
52.006518,170.399271,-0.300801,7.802232
52.007513,170.390269,-0.295597,7.809243
52.008508,170.380226,-0.296223,7.809295
52.009505,170.372165,-0.287152,7.807341
52.010498,170.364935,-0.272426,7.821739
52.011493,170.357416,-0.277841,7.838655
52.012488,170.350229,-0.289891,7.848914
52.013485,170.343799,-0.297933,7.853078
52.014481,170.342564,-0.298646,7.859882
52.015475,170.342096,-0.307353,7.864780
52.016470,170.338274,-0.303209,7.866074
52.017465,170.338105,-0.277413,7.867129
52.018460,170.340676,-0.247217,7.861321
52.019459,170.339775,-0.229778,7.860207
52.020452,170.340704,-0.222722,7.859797
52.021447,170.344018,-0.210781,7.850691
52.022442,170.343723,-0.207390,7.845638
52.023437,170.339683,-0.211814,7.839683
52.024434,170.337143,-0.224844,7.825840
52.025428,170.338650,-0.217560,7.814017
52.026424,170.334644,-0.181159,7.819010
52.027419,170.324633,-0.152930,7.830976
52.028415,170.320363,-0.142169,7.830825
52.029409,170.314345,-0.123457,7.831832
52.030404,170.309326,-0.092923,7.833830
52.031401,170.306928,-0.069968,7.836973
52.032396,170.302468,-0.048772,7.840095
52.033391,170.298534,-0.030550,7.843661
52.034386,170.297288,-0.017252,7.848525
52.035381,170.293069,0.004098,7.852699
52.036376,170.289054,0.031511,7.848717
52.037371,170.291069,0.066061,7.842749
52.038368,170.293089,0.093702,7.838764
52.039363,170.285031,0.118682,7.849693
52.040358,170.273950,0.132138,7.863598
52.041353,170.264880,0.142336,7.875516
52.042348,170.257824,0.154249,7.884452
52.043343,170.250763,0.169149,7.894381
52.044340,170.245713,0.164858,7.900349
52.045335,170.249748,0.161318,7.894390
52.046331,170.256816,0.183257,7.885449
52.047326,170.262876,0.210286,7.876516
52.048322,170.266918,0.229653,7.871552
52.049316,170.268966,0.233349,7.861620
52.050313,170.274046,0.249604,7.850675
52.051308,170.276070,0.273207,7.847699
52.052303,170.267992,0.324293,7.851632
52.053298,170.258970,0.363496,7.851575
52.054293,170.252588,0.393384,7.851464
52.055288,170.248285,0.420461,7.856275
52.056284,170.242352,0.447795,7.857800
52.057280,170.242050,0.469172,7.858334
52.058275,170.241970,0.492840,7.854292
52.059272,170.240185,0.520965,7.849162
52.060265,170.238435,0.534202,7.854097
52.061260,170.234427,0.541715,7.853065
52.062255,170.231434,0.556054,7.851046
52.063251,170.231454,0.568003,7.849054
52.064246,170.227426,0.587458,7.850008
52.065241,170.225407,0.601664,7.850982
52.066236,170.225407,0.615594,7.850982
52.067231,170.224346,0.645589,7.855946
52.068227,170.220193,0.683009,7.866853
52.069222,170.217093,0.704329,7.873781
52.070217,170.213013,0.715833,7.878706
52.071212,170.207888,0.729471,7.886602
52.072207,170.202762,0.742115,7.894497
52.073202,170.199736,0.750491,7.895453
52.074197,170.199789,0.763419,7.891473
52.075193,170.201855,0.782059,7.887517
52.076188,170.203906,0.802673,7.884560
52.077183,170.205958,0.823287,7.881604
52.078178,170.205973,0.851144,7.880609
52.079173,170.204953,0.875164,7.881589
52.080168,170.202866,0.892366,7.886532
52.081164,170.199802,0.908722,7.889472
52.082159,170.196740,0.935013,7.892408
52.083155,170.191629,0.960615,7.897304
52.084149,170.186527,0.975232,7.902189
52.085144,170.185279,0.981872,7.900492
52.086139,170.182211,0.994308,7.894796
52.087134,170.177588,1.023589,7.889497
52.088130,170.174007,1.051332,7.892973
52.089127,170.170726,1.075786,7.895624
52.090120,170.162267,1.099169,7.905206
52.091115,170.154527,1.113752,7.918086
52.092110,170.148402,1.124547,7.922942
52.093108,170.145320,1.141938,7.925876
52.094101,170.141237,1.171643,7.944362
52.095096,170.139457,1.195541,7.957924
52.096091,170.137612,1.219671,7.967772
52.097086,170.136156,1.251768,7.976811
52.098082,170.137229,1.278512,7.973846
52.099077,170.139283,1.297132,7.971902
52.100072,170.138416,1.299242,7.965911
52.101068,170.139740,1.300055,7.951993
52.102062,170.140995,1.305845,7.941084
52.103057,170.139102,1.320036,7.936065
52.104053,170.136179,1.321436,7.932013
52.105048,170.135429,1.317559,7.921048
52.106043,170.134633,1.321649,7.912072
52.107039,170.132739,1.332865,7.907047
52.108033,170.129753,1.343216,7.905984
52.109028,170.126788,1.352579,7.903924
52.110025,170.123793,1.362961,7.902856
52.111020,170.118603,1.372630,7.909700
52.112014,170.110407,1.385687,7.916464
52.113010,170.106337,1.392223,7.918358
52.114005,170.108395,1.394925,7.916417
52.115001,170.104423,1.412404,7.914328
52.115995,170.103470,1.432415,7.912315
52.116990,170.104575,1.442213,7.908362
52.117985,170.104652,1.457127,7.905378
52.118981,170.102668,1.475328,7.904331
52.119978,170.101635,1.487434,7.905302
52.120971,170.098681,1.493798,7.903239
52.121966,170.097861,1.500876,7.896250
52.122961,170.100081,1.508531,7.888345
52.123956,170.104284,1.522880,7.881488
52.124953,170.104338,1.542813,7.879495
52.125947,170.104366,1.564677,7.878501
52.126942,170.106346,1.595250,7.879551
52.127937,170.106176,1.621144,7.885519
52.128932,170.103995,1.641343,7.891430
52.129927,170.100982,1.655687,7.891343
52.130923,170.102105,1.675453,7.887390
52.131918,170.105177,1.703886,7.885490
52.132913,170.105177,1.728761,7.885490
52.133908,170.103261,1.739969,7.882446
52.134905,170.104450,1.739806,7.876497
52.135898,170.106637,1.743479,7.870602
52.136893,170.106729,1.754411,7.867618
52.137892,170.106822,1.767385,7.864623
52.138885,170.109921,1.775898,7.861738
52.139880,170.109984,1.782855,7.859749
52.140875,170.111113,1.787675,7.855802
52.141870,170.113310,1.798320,7.849897
52.142865,170.116481,1.810823,7.845019
52.143861,170.119528,1.834311,7.844119
52.144856,170.121470,1.858921,7.846172
52.145851,170.121371,1.882814,7.849156
52.146846,170.119197,1.895051,7.854062
52.147843,170.115008,1.889642,7.858913
52.148836,170.110835,1.888227,7.863745
52.149832,170.109764,1.893353,7.865703
52.150827,170.108727,1.901455,7.866664
52.151822,170.105781,1.898873,7.864576
52.152818,170.112906,1.889634,7.860553
52.153812,170.116826,1.896413,7.856796
52.154807,170.115668,1.904043,7.861321
52.155803,170.114137,1.915928,7.859599
52.156800,170.110495,1.937263,7.849285
52.157793,170.108013,1.959141,7.847484
52.158788,170.104446,1.982731,7.848968
52.159784,170.100923,2.003015,7.846761
52.160779,170.103827,2.027493,7.849849
52.161774,170.102534,2.065480,7.857768
52.162770,170.098294,2.098928,7.863594
52.163765,170.101491,2.123366,7.858733
52.164760,170.105695,2.153637,7.853911
52.165755,170.106660,2.193305,7.854944
52.166750,170.105618,2.217327,7.855900
52.167745,170.107899,2.230946,7.849017
52.168741,170.110263,2.248551,7.840138
52.169737,170.104738,2.285275,7.827260
52.170732,170.101907,2.334744,7.823620
52.171727,170.098949,2.382677,7.823619
52.172724,170.092280,2.436725,7.822083
52.173719,170.082945,2.487111,7.829935
52.174714,170.077021,2.520615,7.833394
52.175709,170.076082,2.543538,7.831979
52.176704,170.077085,2.555342,7.832023
52.177699,170.076037,2.574390,7.832972
52.178696,170.081381,2.588617,7.826226
52.179689,170.085705,2.601930,7.819462
52.180686,170.086526,2.628738,7.823492
52.181681,170.086015,2.651692,7.834425
52.182676,170.085453,2.672664,7.846352
52.183671,170.086125,2.696452,7.853356
52.184666,170.088037,2.716091,7.855438
52.185661,170.093149,2.723352,7.853687
52.186656,170.097210,2.728768,7.852882
52.187654,170.099126,2.740482,7.854972
52.188646,170.103079,2.752837,7.856153
52.189641,170.109292,2.766913,7.852466
52.190637,170.115561,2.776017,7.847781
52.191632,170.120675,2.779299,7.846035
52.192627,170.123012,2.794199,7.846230
52.193622,170.125861,2.818459,7.847629
52.194618,170.130910,2.847597,7.846396
52.195612,170.134038,2.878401,7.838980
52.196608,170.135122,2.911822,7.837286
52.197602,170.132997,2.929706,7.839419
52.198598,170.133090,2.946362,7.847920
52.199593,170.136999,2.960753,7.850113
52.200589,170.141897,2.987255,7.849683
52.201583,170.144756,3.007652,7.857750
52.202578,170.151145,3.020728,7.857044
52.203573,170.161348,3.042001,7.857228
52.204568,170.171217,3.067516,7.860741
52.205563,170.177018,3.091597,7.865038
52.206559,170.185104,3.109415,7.864475
52.207553,170.195233,3.138843,7.863035
52.208549,170.204993,3.184319,7.868560
52.209544,170.216574,3.217891,7.881290
52.210539,170.221741,3.240721,7.893459
52.211534,170.228203,3.266236,7.906517
52.212529,170.235483,3.297317,7.915397
52.213524,170.238877,3.313395,7.928556
52.214519,170.243833,3.317686,7.929837
52.215514,170.254153,3.320244,7.925447
52.216509,170.270609,3.335886,7.919421
52.217504,170.285201,3.366121,7.929477
52.218499,170.301955,3.374487,7.928239
52.219494,170.316954,3.385535,7.923506
52.220490,170.330569,3.419407,7.922598
52.221485,170.349347,3.453766,7.924572
52.222480,170.364636,3.475640,7.915503
52.223475,170.377652,3.511296,7.896248
52.224470,170.393631,3.558514,7.889751
52.225465,170.411049,3.606091,7.885813
52.226460,170.417377,3.655863,7.890438
52.227456,170.420857,3.688026,7.899088
52.228451,170.427605,3.712210,7.906435
52.229446,170.438990,3.739711,7.914689
52.230441,170.449332,3.770153,7.923006
52.231436,170.459828,3.800515,7.929330
52.232431,170.474166,3.824985,7.929400
52.233426,170.496487,3.834843,7.926894
52.234421,170.512022,3.869898,7.924823
52.235416,170.528954,3.901962,7.923174
52.236412,170.547722,3.932205,7.915838
52.237407,170.563650,3.976732,7.907557
52.238402,170.582266,4.027084,7.902486
52.239397,170.604189,4.067019,7.892527
52.240392,170.621553,4.106987,7.881149
52.241387,170.645671,4.132535,7.881879
52.242382,170.670790,4.158941,7.882691
52.243378,170.693928,4.180667,7.883368
52.244373,170.722052,4.205665,7.884420
52.245368,170.748246,4.224957,7.884342
52.246363,170.775441,4.249087,7.884349
52.247358,170.801500,4.280394,7.879911
52.248353,170.830925,4.307206,7.877118
52.249350,170.861083,4.339997,7.875335
52.250345,170.891357,4.374491,7.871551
52.251340,170.919369,4.408998,7.873821
52.252335,170.946903,4.441178,7.884134
52.253330,170.973309,4.475026,7.892222
52.254326,171.000875,4.506977,7.901104
52.255322,171.035018,4.531608,7.908041
52.256317,171.071449,4.561153,7.911171
52.257312,171.110462,4.585329,7.907538
52.258307,171.150738,4.613326,7.898169
52.259302,171.195961,4.644093,7.892034
52.260298,171.238552,4.678537,7.888587
52.261293,171.274155,4.715831,7.899648
52.262289,171.308612,4.744397,7.912120
52.263284,171.344942,4.771977,7.915355
52.264279,171.379513,4.801372,7.923488
52.265274,171.417171,4.826566,7.936092
52.266269,171.461644,4.842804,7.945313
52.267264,171.505104,4.866477,7.951354
52.268261,171.551368,4.913171,7.962723
52.269256,171.597566,4.960962,7.984779
52.270251,171.645152,5.012946,8.005681
52.271247,171.687022,5.062729,8.031158
52.272241,171.728634,5.094496,8.059458
52.273236,171.775945,5.113788,8.078854
52.274232,171.821303,5.137294,8.079894
52.275228,171.868205,5.155607,8.075086
52.276223,171.918515,5.169445,8.065608
52.277218,171.972920,5.177744,8.055507
52.278213,172.030239,5.201562,8.046690
52.279208,172.085194,5.237657,8.041690
52.280204,172.139930,5.287772,8.039708
52.281201,172.187678,5.329942,8.048127
52.282194,172.235324,5.361994,8.055550
52.283189,172.284159,5.384002,8.062108
52.284185,172.336615,5.414494,8.063033
52.285180,172.386729,5.462189,8.066781
52.286177,172.435553,5.503189,8.074446
52.287171,172.484131,5.525187,8.083096
52.288169,172.537404,5.533663,8.087207
52.289162,172.602152,5.546178,8.097798
52.290157,172.670868,5.581470,8.115378
52.291152,172.735814,5.635591,8.136123
52.292147,172.792274,5.690393,8.162523
52.293144,172.846169,5.720836,8.194431
52.294139,172.902289,5.724858,8.217417
52.295134,172.964668,5.730493,8.229793
52.296131,173.029908,5.765898,8.245717
52.297124,173.093744,5.822960,8.269894
52.298119,173.152830,5.867184,8.284909
52.299117,173.214551,5.890369,8.299762
52.300112,173.282519,5.898973,8.310454
52.301109,173.352607,5.932717,8.308646
52.302102,173.423413,5.984058,8.307010
52.303097,173.491910,6.053590,8.317186
52.304092,173.560115,6.110387,8.322415
52.305089,173.628562,6.148335,8.326708
52.306084,173.699195,6.171939,8.328268
52.307079,173.769521,6.211259,8.338346
52.308074,173.844590,6.263066,8.336495
52.309070,173.920847,6.300822,8.333811
52.310064,173.997173,6.320585,8.329182
52.311060,174.071522,6.333026,8.331376
52.312057,174.151363,6.327941,8.329440
52.313052,174.238254,6.333202,8.319911
52.314048,174.323569,6.366151,8.311432
52.315042,174.410683,6.405924,8.303785
52.316037,174.492262,6.448823,8.304120
52.317033,174.566092,6.493207,8.311509
52.318029,174.637410,6.522642,8.327854
52.319024,174.710971,6.547773,8.346452
52.320019,174.786887,6.589934,8.362900
52.321014,174.865149,6.631302,8.379798
52.322010,174.939630,6.666298,8.400057
52.323005,175.022059,6.697427,8.418776
52.324002,175.107633,6.719598,8.438710
52.324997,175.194682,6.752908,8.460462
52.325992,175.282777,6.793544,8.482356
52.326987,175.374946,6.825155,8.499710
52.327982,175.464711,6.862192,8.519032
52.328977,175.552769,6.896803,8.544842
52.329973,175.646853,6.919222,8.565148
52.330968,175.743346,6.942168,8.581736
52.331963,175.840622,6.987488,8.598094
52.332958,175.937024,7.040215,8.620765
52.333953,176.039079,7.077814,8.639439
52.334949,176.141370,7.108602,8.651847
52.335944,176.247536,7.135388,8.656089
52.336939,176.359550,7.165515,8.660029
52.337934,176.460905,7.193716,8.674588
52.338930,176.553119,7.206394,8.688608
52.339925,176.650650,7.216179,8.700546
52.340920,176.746552,7.213617,8.720602
52.341915,176.841406,7.213342,8.741726
52.342911,176.936213,7.218050,8.760886
52.343906,177.041396,7.218680,8.772525
52.344901,177.148649,7.234136,8.787166
52.345896,177.257811,7.259160,8.802810
52.346891,177.372814,7.266971,8.808035
52.347888,177.497892,7.285478,8.804051
52.348883,177.626916,7.325386,8.798727
52.349878,177.740723,7.368165,8.809419
52.350873,177.851325,7.393389,8.827299
52.351868,177.964279,7.420491,8.839200
52.352863,178.079310,7.450037,8.848421
52.353858,178.195187,7.505203,8.866859
52.354854,178.301553,7.546839,8.891404
52.355849,178.417746,7.582001,8.902606
52.356844,178.536468,7.644230,8.925104
52.357840,178.646399,7.708532,8.959722
52.358835,178.754899,7.745104,8.997795
52.359830,178.862725,7.754004,9.028021
52.360825,178.972795,7.766157,9.044445
52.361820,179.090249,7.790446,9.063578
52.362815,179.207858,7.817692,9.094139
52.363812,179.318879,7.845293,9.118620
52.364805,179.434300,7.866676,9.139352
52.365801,179.553800,7.878095,9.161322
52.366796,179.670653,7.887056,9.175929
52.367791,179.792176,7.902957,9.185934
52.368786,179.921581,7.918453,9.196617
52.369781,180.050767,7.942772,9.209294
52.370776,180.178386,7.970287,9.222866
52.371771,180.308401,7.982855,9.236147
52.372766,180.436944,7.995742,9.253165
52.373762,180.569560,8.016992,9.267026
52.374757,180.708050,8.030219,9.281724
52.375752,180.842315,8.041036,9.297575
52.376747,180.971571,8.062314,9.314334
52.377742,181.109534,8.078415,9.331460
52.378737,181.247779,8.094454,9.350021
52.379732,181.383263,8.114390,9.366328
52.380727,181.520127,8.127818,9.384358
52.381723,181.661634,8.128385,9.400610
52.382717,181.803023,8.140813,9.415559
52.383713,181.941657,8.160755,9.436089
52.384708,182.078552,8.163413,9.458574
52.385703,182.217704,8.154827,9.476651
52.386698,182.359452,8.152083,9.492185
52.387693,182.500478,8.162022,9.513004
52.388688,182.642977,8.172509,9.537492
52.389684,182.789626,8.185023,9.554447
52.390679,182.939164,8.196574,9.567234
52.391676,183.092625,8.201055,9.582193
52.392670,183.246176,8.211351,9.601897
52.393665,183.394782,8.226070,9.623339
52.394660,183.544081,8.230129,9.644351
52.395655,183.687491,8.253848,9.660868
52.396652,183.833482,8.276196,9.675789
52.397645,183.980589,8.301105,9.692965
52.398641,184.127139,8.334182,9.710131
52.399636,184.279118,8.380181,9.724187
52.400631,184.433791,8.423691,9.740763
52.401628,184.586624,8.458634,9.758157
52.402622,184.741433,8.502961,9.772962
52.403617,184.897634,8.561993,9.793155
52.404612,185.050528,8.616555,9.815013
52.405608,185.203876,8.651147,9.835016
52.406604,185.360138,8.674249,9.849473
52.407598,185.514094,8.696612,9.863660
52.408593,185.669741,8.723664,9.881186
52.409588,185.830147,8.756829,9.894492
52.410583,185.991018,8.776950,9.904903
52.411581,186.156465,8.772467,9.908888
52.412574,186.330070,8.759555,9.917152
52.413569,186.505586,8.769953,9.931532
52.414564,186.679639,8.807115,9.955559
52.415559,186.846272,8.844879,9.988400
52.416556,187.009728,8.877405,10.023298
52.417550,187.171715,8.897277,10.059473
52.418545,187.334208,8.909186,10.096597
52.419540,187.499544,8.930110,10.129829
52.420535,187.665423,8.946179,10.158367
52.421530,187.837410,8.952147,10.180776
52.422525,188.009876,8.950982,10.200801
52.423522,188.178726,8.956456,10.228386
52.424517,188.347412,8.957087,10.258488
52.425512,188.519494,8.955561,10.284184
52.426507,188.688407,8.950974,10.315270
52.427502,188.855041,8.921498,10.346347
52.428497,189.026819,8.895299,10.376544
52.429494,189.191357,8.903519,10.399922
52.430489,189.360351,8.920754,10.419007
52.431484,189.544605,8.920615,10.438763
52.432479,189.727495,8.930278,10.447942
52.433474,189.914306,8.912993,10.470380
52.434469,190.097011,8.910814,10.497191
52.435464,190.279722,8.920141,10.526851
52.436460,190.464301,8.920250,10.550605
52.437456,190.645828,8.919527,10.571964
52.438451,190.834503,8.904615,10.581545
52.439447,191.029866,8.886327,10.591423
52.440441,191.221943,8.892203,10.607786
52.441436,191.404262,8.921408,10.630671
52.442432,191.585877,8.938811,10.653173
52.443427,191.768542,8.944844,10.674556
52.444422,191.942213,8.932979,10.698342
52.445417,192.121589,8.916745,10.719124
52.446412,192.305202,8.911052,10.740739
52.447407,192.488046,8.916960,10.768832
52.448403,192.665660,8.940639,10.803746
52.449398,192.840267,8.952458,10.835952
52.450393,193.023847,8.970611,10.870512
52.451388,193.205361,9.009769,10.913768
52.452383,193.385486,9.043088,10.958769
52.453378,193.564099,9.053757,11.006624
52.454376,193.743907,9.050368,11.048714
52.455370,193.928821,9.034161,11.079510
52.456365,194.118515,9.009088,11.100860
52.457360,194.312619,8.991740,11.123499
52.458355,194.509761,8.971293,11.145347
52.459353,194.711915,8.962951,11.164292
52.460346,194.910703,8.968166,11.184322
52.461342,195.106067,8.981328,11.206739
52.462337,195.299904,8.988849,11.230150
52.463332,195.498227,8.985833,11.250915
52.464328,195.685892,9.019910,11.273133
52.465323,195.870361,9.060441,11.294986
52.466318,196.058959,9.095139,11.310545
52.467315,196.250430,9.122398,11.323589
52.468310,196.439710,9.150893,11.341452
52.469305,196.626535,9.179785,11.368089
52.470300,196.809870,9.207282,11.397280
52.471295,196.994375,9.236449,11.425742
52.472290,197.181381,9.257078,11.451644
52.473287,197.377795,9.247352,11.473140
52.474282,197.577482,9.233342,11.499085
52.475277,197.778825,9.222681,11.527500
52.476272,197.980756,9.223145,11.549358
52.477267,198.185122,9.233237,11.574853
52.478262,198.388813,9.233858,11.600924
52.479259,198.593239,9.225409,11.625007
52.480255,198.800428,9.218065,11.644587
52.481250,199.009867,9.220361,11.669137
52.482245,199.218042,9.229442,11.696755
52.483240,199.421868,9.233392,11.724629
52.484235,199.624460,9.224763,11.752266
52.485230,199.821539,9.232359,11.774624
52.486227,200.017694,9.244146,11.798874
52.487222,200.212302,9.253077,11.823926
52.488217,200.410261,9.261243,11.847525
52.489212,200.609565,9.270054,11.869350
52.490207,200.807877,9.279990,11.891048
52.491202,201.007041,9.288678,11.913919
52.492201,201.205680,9.300588,11.938732
52.493194,201.397652,9.317419,11.971625
52.494189,201.587689,9.329678,12.006264
52.495184,201.781748,9.337025,12.035524
52.496179,201.978658,9.342700,12.060218
52.497174,202.182900,9.336698,12.093283
52.498171,202.391232,9.324206,12.123619
52.499166,202.602683,9.311873,12.151371
52.500161,202.810698,9.308693,12.179467
52.501156,203.016313,9.308922,12.211129
52.502153,203.229323,9.298475,12.239945
52.503146,203.439266,9.290894,12.267658
52.504142,203.646642,9.288499,12.297004
52.505138,203.853238,9.291550,12.327309
52.506133,204.059667,9.293371,12.358423
52.507129,204.268848,9.290580,12.386090
52.508123,204.473678,9.289258,12.414717
52.509118,204.677144,9.288455,12.444488
52.510113,204.886423,9.281160,12.470463
52.511109,205.095784,9.272169,12.493177
52.512106,205.306337,9.276839,12.513910
52.513099,205.516852,9.278765,12.537130
52.514094,205.726703,9.275871,12.563688
52.515089,205.936378,9.268859,12.590166
52.516084,206.145349,9.265704,12.616913
52.517082,206.358140,9.256837,12.640037
52.518076,206.573458,9.240315,12.662928
52.519071,206.789606,9.226300,12.686667
52.520066,206.999738,9.211474,12.713875
52.521062,207.210982,9.188883,12.743779
52.522058,207.424069,9.165966,12.766626
52.523052,207.635265,9.143317,12.792094
52.524046,207.843121,9.120170,12.824568
52.525042,208.050360,9.097475,12.859862
52.526037,208.264016,9.078165,12.885812
52.527033,208.480462,9.068946,12.912430
52.528027,208.693952,9.065981,12.938783
52.529022,208.901619,9.075096,12.975453
52.530018,209.106647,9.065642,13.018666
52.531013,209.313061,9.042821,13.053007
52.532008,209.521527,9.024838,13.075347
52.533003,209.728238,9.041739,13.095381
52.533998,209.946441,9.033715,13.118638
52.534993,210.164490,9.021392,13.135260
52.535989,210.382826,9.010362,13.153661
52.536984,210.600220,8.994837,13.169239
52.537979,210.816069,8.968402,13.189531
52.538974,211.034088,8.941780,13.208182
52.539969,211.250351,8.928680,13.226715
52.540964,211.466557,8.914375,13.249029
52.541960,211.678790,8.899450,13.269704
52.542956,211.887473,8.886909,13.288693
52.543950,212.095982,8.859627,13.309443
52.544946,212.306997,8.833522,13.328118
52.545941,212.523300,8.811569,13.340734
52.546936,212.736103,8.793378,13.355749
52.547931,212.940744,8.777613,13.376240
52.548926,213.142123,8.760318,13.396303
52.549921,213.346997,8.732403,13.420524
52.550916,213.542449,8.724807,13.447762
52.551911,213.738232,8.727996,13.473044
52.552906,213.935665,8.736699,13.494574
52.553901,214.131944,8.749576,13.516978
52.554896,214.326760,8.754751,13.542197
52.555891,214.520117,8.757190,13.570222
52.556886,214.715128,8.764136,13.594489
52.557882,214.913316,8.770327,13.613201
52.558877,215.111473,8.781388,13.630948
52.559872,215.307998,8.806691,13.652560
52.560867,215.502735,8.829342,13.679009
52.561862,215.708053,8.812088,13.707309
52.562857,215.897780,8.818834,13.732957
52.563852,216.090335,8.821855,13.754007
52.564847,216.283537,8.820687,13.771120
52.565842,216.488027,8.795384,13.796267
52.566838,216.689053,8.780264,13.823635
52.567834,216.888196,8.762689,13.850080
52.568829,217.093214,8.745326,13.877530
52.569824,217.296632,8.729586,13.900558
52.570819,217.495036,8.725347,13.926922
52.571814,217.689384,8.719620,13.960812
52.572810,217.886318,8.701643,13.983947
52.573805,218.085042,8.688606,14.004294
52.574800,218.284242,8.682374,14.021637
52.575795,218.485515,8.691626,14.044466
52.576790,218.686262,8.699318,14.065773
52.577785,218.885341,8.696341,14.087401
52.578781,219.080347,8.691612,14.112689
52.579776,219.272129,8.676401,14.138125
52.580771,219.467480,8.634804,14.162189
52.581766,219.668389,8.586553,14.175124
52.582761,219.869910,8.551558,14.187495
52.583756,220.072728,8.523783,14.204978
52.584751,220.271869,8.493123,14.228227
52.585747,220.471019,8.455211,14.249443
52.586742,220.669566,8.413378,14.270430
52.587737,220.869589,8.372436,14.291598
52.588732,221.072830,8.330231,14.307130
52.589727,221.276087,8.300420,14.320210
52.590722,221.474386,8.275889,14.334626
52.591718,221.678415,8.247832,14.343791
52.592715,221.882967,8.228849,14.355153
52.593708,222.077383,8.219816,14.376451
52.594703,222.258633,8.222540,14.399880
52.595699,222.443002,8.221495,14.417703
52.596694,222.633738,8.236681,14.433461
52.597690,222.821450,8.271532,14.456943
52.598685,223.005633,8.304118,14.482041
52.599680,223.194935,8.325415,14.500894
52.600675,223.386162,8.334249,14.514014
52.601670,223.570671,8.346682,14.537276
52.602665,223.738999,8.340167,14.578318
52.603661,223.908884,8.316272,14.610466
52.604657,224.086703,8.287328,14.631571
52.605652,224.277928,8.265910,14.638419
52.606650,224.470592,8.260129,14.653459
52.607642,224.661099,8.251612,14.668237
52.608637,224.863825,8.226959,14.677601
52.609632,225.064616,8.202183,14.684102
52.610628,225.264976,8.186074,14.689639
52.611623,225.460673,8.172637,14.709833
52.612618,225.650806,8.155266,14.732985
52.613613,225.844005,8.132886,14.750252
52.614608,226.042725,8.117483,14.762628
52.615603,226.242176,8.098749,14.770728
52.616600,226.437264,8.080628,14.777539
52.617595,226.632239,8.065179,14.787018
52.618590,226.834646,8.038240,14.794988
52.619585,227.039154,8.000748,14.797712
52.620580,227.228677,8.001101,14.809478
52.621575,227.408189,8.012892,14.832973
52.622573,227.586661,8.019053,14.860371
52.623566,227.769492,8.016804,14.887338
52.624562,227.957397,8.020304,14.904955
52.625558,228.145024,8.034770,14.924590
52.626552,228.332861,8.051988,14.940304
52.627547,228.517116,8.066151,14.960583
52.628543,228.702593,8.070037,14.981035
52.629540,228.887687,8.068037,14.998400
52.630533,229.076408,8.053966,15.007223
52.631529,229.269493,8.047820,15.011544
52.632524,229.463263,8.047406,15.016984
52.633519,229.655297,8.053378,15.027229
52.634514,229.852830,8.030666,15.041722
52.635509,230.046538,8.008592,15.053938
52.636505,230.235144,7.980609,15.074802
52.637501,230.425674,7.950666,15.096647
52.638495,230.620229,7.927040,15.114519
52.639490,230.817714,7.910008,15.130614
52.640485,231.012001,7.902944,15.145190
52.641481,231.207846,7.895234,15.163593
52.642476,231.408679,7.886598,15.182627
52.643471,231.606837,7.878344,15.196937
52.644466,231.803935,7.875120,15.211291
52.645461,232.002857,7.868464,15.224796
